Date,Open,High,Low,Close,Volume,Adj Close
2014-01-24,19.835,20.04,19.33,19.37,8118300,16.866
2014-01-23,19.655,19.885,19.615,19.755,5956900,17.201
2014-01-22,19.59,19.685,19.44,19.665,4392700,17.123
2014-01-21,19.655,19.795,19.445,19.505,4393900,16.983
2014-01-20,19.55,19.72,19.46,19.57,5524100,17.04
2014-01-17,19.275,19.53,19.235,19.505,6552500,16.983
2014-01-16,19.34,19.375,19.16,19.28,4366200,16.788
2014-01-15,19.075,19.385,19.025,19.365,4878100,16.862
2014-01-14,18.87,19.07,18.75,19.07,3496600,16.605
2014-01-13,18.88,19.06,18.86,19.02,3642300,16.561
2014-01-10,18.645,18.945,18.555,18.85,5506100,16.413
2014-01-09,18.54,18.71,18.445,18.49,4051400,16.10
2014-01-08,18.57,18.65,18.44,18.505,4241000,16.113
2014-01-07,18.595,18.69,18.47,18.635,4655500,16.226
2014-01-06,18.715,18.765,18.525,18.59,2909400,16.187
2014-01-03,18.74,18.91,18.695,18.765,2476700,16.339
2014-01-02,19.055,19.125,18.655,18.70,3828100,16.282
2014-01-01,19.155,19.155,19.155,19.155,000,16.679
2013-12-31,19.035,19.155,18.975,19.155,760500,16.679
2013-12-30,19.175,19.19,18.96,19.07,2381200,16.605
2013-12-27,19.00,19.16,18.905,19.125,4207400,16.653
2013-12-26,18.82,18.82,18.82,18.82,000,16.387
2013-12-25,18.82,18.82,18.82,18.82,000,16.387
2013-12-24,18.75,18.875,18.66,18.82,457300,16.387
2013-12-23,18.705,18.76,18.575,18.745,3203000,16.322
2013-12-20,18.995,18.995,18.535,18.71,9157100,16.291
2013-12-19,18.71,19.03,18.70,18.955,6887700,16.505
2013-12-18,18.43,18.56,18.345,18.51,3758800,16.117
2013-12-17,18.295,18.645,18.245,18.40,5904500,16.021
2013-12-16,17.995,18.465,17.915,18.465,5826400,16.078
2013-12-13,18.085,18.085,17.80,17.97,4517700,15.647
2013-12-12,18.07,18.105,17.915,17.925,4373200,15.608
2013-12-11,17.75,18.18,17.725,18.065,7909700,15.73
2013-12-10,17.98,17.98,17.565,17.565,5234500,15.294
2013-12-09,17.65,17.695,17.355,17.58,4979300,15.307
2013-12-06,17.745,17.745,17.35,17.635,5732900,15.355
2013-12-05,18.00,18.025,17.555,17.585,5855700,15.312
2013-12-04,18.05,18.10,17.64,17.95,6651600,15.629
2013-12-03,18.55,18.58,18.03,18.03,6042700,15.699
2013-12-02,18.68,18.75,18.535,18.625,3159500,16.217
2013-11-29,18.81,18.83,18.695,18.695,2912700,16.278
2013-11-28,18.765,18.855,18.705,18.795,2525900,16.365
2013-11-27,19.00,19.245,18.75,18.765,7573100,16.339
2013-11-26,18.795,18.845,18.585,18.595,4211100,16.191
2013-11-25,18.75,18.82,18.625,18.75,4124200,16.326
2013-11-22,18.62,18.885,18.565,18.62,4189700,16.213
2013-11-21,18.445,18.68,18.37,18.535,3280200,16.139
2013-11-20,18.615,18.655,18.41,18.465,3254000,16.078
2013-11-19,18.795,18.835,18.645,18.68,3119100,16.265
2013-11-18,18.69,18.97,18.64,18.85,4204900,16.413
2013-11-15,18.74,19.105,18.63,18.735,8536400,16.313
2013-11-14,18.30,18.40,18.18,18.23,4357700,15.873
2013-11-13,18.285,18.33,18.095,18.14,4973900,15.795
2013-11-12,18.525,18.575,18.32,18.345,2999400,15.973
2013-11-11,18.605,18.605,18.345,18.56,2298900,16.161
2013-11-08,18.40,18.67,18.325,18.55,3741000,16.152
2013-11-07,18.635,18.92,18.445,18.53,4532500,16.134
2013-11-06,18.75,18.845,18.635,18.725,2820800,16.304
2013-11-05,18.98,18.98,18.555,18.665,4567400,16.252
2013-11-04,18.59,18.71,18.53,18.71,1746800,16.291
2013-11-01,18.70,18.875,18.56,18.615,1639000,16.208
2013-10-31,18.49,18.695,18.355,18.695,3757900,16.278
2013-10-30,18.75,18.80,18.485,18.565,3768700,16.165
2013-10-29,18.75,18.90,18.655,18.765,2595000,16.339
2013-10-28,18.845,18.845,18.60,18.72,2480100,16.30
2013-10-25,18.795,18.85,18.57,18.77,3626000,16.343
2013-10-24,18.90,19.00,18.795,18.97,2930700,16.518
2013-10-23,18.945,18.98,18.74,18.89,4381800,16.448
2013-10-22,19.10,19.225,19.025,19.075,3774400,16.609
2013-10-21,19.155,19.28,19.105,19.18,3277300,16.70
2013-10-18,19.24,19.35,18.995,19.325,7206400,16.827
2013-10-17,18.90,19.245,18.86,19.245,8315000,16.757
